square_contain_id	geometry
169727.0	POINT (3371540.903268244 8391127.261405921)
236056.0	POINT (3379666.314300467 8380778.323870267)
217559.0	POINT (3377202.919321978 8383700.861715943)
278231.0	POINT (3392911.404326584 8374209.436028577)
186370.0	POINT (3379632.86602175 8388572.362305078)
128866.0	POINT (3362183.395811115 8397528.347563913)
325749.0	POINT (3367199.370235303 8366656.771259204)
328852.0	POINT (3359040.866111461 8366181.112140332)
116296.0	POINT (3379181.25220957 8399564.604523716)
299824.0	POINT (3386470.266930518 8370806.723593401)
115670.0	POINT (3380345.283010877 8399680.993399609)
214955.0	POINT (3371632.656833453 8384051.269881754)
301556.0	POINT (3368556.179511007 8370452.013502791)
251454.0	POINT (3390631.967923577 8378343.36974669)
199013.0	POINT (3369874.757243056 8386613.887894366)
185685.0	POINT (3374806.2106852 8388658.804573691)
171655.0	POINT (3373270.001712252 8390837.709795289)
67259.0	POINT (3380391.245092042 8407230.395219916)
302337.0	POINT (3382963.334725654 8370333.211003835)
109228.0	POINT (3373123.521270111 8400628.750537245)
316168.0	POINT (3364650.22633173 8368194.071920265)
210498.0	POINT (3371796.131654149 8384771.726058738)
269770.0	POINT (3374880.350579262 8375486.451955783)
192738.0	POINT (3379439.327892015 8387609.602521387)
174220.0	POINT (3374883.021133847 8390435.675540384)
162108.0	POINT (3374008.975112499 8392331.960495755)
218219.0	POINT (3379512.920884552 8383550.591529517)
153765.0	POINT (3367790.856375407 8393688.601838727)
204840.0	POINT (3379313.536867419 8385698.304791414)
279336.0	POINT (3375989.899606891 8373987.709214446)
204817.0	POINT (3377059.317178855 8385716.082021181)
353422.0	POINT (3395393.637312507 8362371.552676564)
329017.0	POINT (3375527.855804079 8366195.084778769)
343699.0	POINT (3378576.438632862 8363905.086583892)
188408.0	POINT (3392280.03115502 8388234.21540901)
225107.0	POINT (3367652.498148405 8382500.424326833)
333020.0	POINT (3393600.826248874 8365568.27364183)
246386.0	POINT (3393391.618119699 8379160.180566737)
310010.0	POINT (3385792.499836088 8369118.890833904)
162750.0	POINT (3374511.214034596 8392287.705821114)
325931.0	POINT (3385424.087101883 8366688.667131203)
313284.0	POINT (3394736.01470445 8368620.894333003)
221513.0	POINT (3390469.86491523 8383116.839661201)
158922.0	POINT (3373919.473796623 8392853.036846176)
218173.0	POINT (3374944.60814119 8383591.886086386)
198421.0	POINT (3374386.288830736 8386665.12737482)
229589.0	POINT (3369919.285039374 8381763.185333222)
280020.0	POINT (3380711.091225218 8373870.647816263)
244892.0	POINT (3371400.840606254 8379361.452623882)
215023.0	POINT (3378376.226754939 8384116.303060715)
211841.0	POINT (3378694.600498608 8384602.86574623)
178843.0	POINT (3391337.483516158 8389744.927161021)
206085.0	POINT (3376376.04942103 8385516.961364888)
218811.0	POINT (3374984.321870468 8383503.1465197)
280657.0	POINT (3380721.127011273 8373801.769619409)
323849.0	POINT (3368357.472583545 8366927.270756636)
132689.0	POINT (3362331.971185887 8396934.730628911)
61548.0	POINT (3382598.575040728 8408196.347945118)
209873.0	POINT (3372991.11197896 8384900.350199048)
309903.0	POINT (3375148.425000634 8369143.882784732)
237185.0	POINT (3365135.691521635 8380529.501557589)
87647.0	POINT (3380821.704338183 8404060.167374812)
104902.0	POINT (3386414.938004384 8401406.006525857)
175519.0	POINT (3377446.709006815 8390258.903041078)
194145.0	POINT (3392677.93599569 8387379.429351504)
259795.0	POINT (3396651.335160883 8377087.45102656)
194005.0	POINT (3378677.902574989 8387333.989470809)
178065.0	POINT (3377187.362512195 8389820.187876195)
195866.0	POINT (3373755.240255673 8387045.615013651)
223187.0	POINT (3366765.603865201 8382776.755327375)
272320.0	POINT (3375106.948081941 8375026.400866096)
326414.0	POINT (3370027.18650973 8366585.347736918)
138543.0	POINT (3374454.970084512 8396099.88910038)
223920.0	POINT (3376364.391899239 8382707.065521419)
210532.0	POINT (3375186.932917188 8384726.134059627)
144853.0	POINT (3368391.132614199 8395064.484621048)
168469.0	POINT (3373102.758810727 8391337.880907113)
324359.0	POINT (3355643.294196616 8366834.613258007)
89504.0	POINT (3375454.815913564 8403731.560691928)
233417.0	POINT (3370568.648731957 8381207.965020344)
102886.0	POINT (3375898.219980088 8401648.716090437)
168475.0	POINT (3373756.467887018 8391331.38805837)
308207.0	POINT (3396587.938054091 8369425.041504341)
202898.0	POINT (3376256.659122439 8385918.301028143)
147599.0	POINT (3388195.759112831 8394674.328992443)
353248.0	POINT (3377998.85368115 8362349.401388635)
208185.0	POINT (3395278.97823699 8385198.339055667)
230240.0	POINT (3371342.320005603 8381656.433873739)
244868.0	POINT (3368990.880486158 8379394.53671463)
352470.0	POINT (3363874.636689299 8362435.791787691)
248112.0	POINT (3374923.096150532 8378901.780744366)
57750.0	POINT (3384995.272545558 8408779.21883109)
303569.0	POINT (3378732.504028251 8370200.736619978)
180632.0	POINT (3379161.154933793 8389516.589694295)
318918.0	POINT (3384785.177522868 8367724.061548258)
315000.0	POINT (3375251.488648372 8368343.750636783)
200327.0	POINT (3373908.329936359 8386345.653154171)
335467.0	POINT (3383541.9887007 8365207.401531712)
315716.0	POINT (3383092.988647901 8368263.662835388)
315717.0	POINT (3383245.872053569 8368239.467027751)
206089.0	POINT (3376838.904587084 8385447.206001583)
66682.0	POINT (3386433.531498556 8407407.342362979)
181272.0	POINT (3379414.837604041 8389392.445604013)
91407.0	POINT (3374576.150400516 8403424.724567998)
321402.0	POINT (3378450.276190784 8367394.546046018)
195923.0	POINT (3379431.535527659 8387060.609289796)
179836.0	POINT (3363183.448560837 8389528.830787124)
229632.0	POINT (3374271.027761677 8381726.084052496)
277498.0	POINT (3383370.401505508 8374301.988679594)
241777.0	POINT (3378417.414966533 8379896.330595226)
114778.0	POINT (3354824.362087807 8399737.889818355)
197186.0	POINT (3378346.723171433 8386840.848182642)
215028.0	POINT (3378929.223991857 8384096.278495103)
211790.0	POINT (3373577.243506841 8384616.196682864)
164023.0	POINT (3374383.807608343 8392115.400751688)
214325.0	POINT (3372283.850752048 8384176.561728826)
252558.0	POINT (3373598.40516393 8378131.294192842)
311188.0	POINT (3376194.586795511 8368923.289380636)
133339.0	POINT (3363603.453136814 8396842.109156465)
237923.0	POINT (3375243.995911558 8380512.043185626)
96554.0	POINT (3379772.576724905 8402675.386449946)
136667.0	POINT (3377914.807465602 8396357.027141618)
166599.0	POINT (3377252.534419024 8391689.269886268)
91349.0	POINT (3368870.062515098 8403491.41166117)
188773.0	POINT (3365124.189145818 8388213.260121995)
200964.0	POINT (3373879.495728082 8386308.297164042)
341955.0	POINT (3395317.926333074 8364138.657792037)
255071.0	POINT (3370166.661683108 8377754.200181564)
299228.0	POINT (3390499.298356325 8370841.30157959)
249364.0	POINT (3372719.987102977 8378687.995102994)
111040.0	POINT (3363273.511439016 8400370.211670132)
268075.0	POINT (3396549.101778435 8375810.786019369)
85031.0	POINT (3374003.59715658 8404472.71635041)
223895.0	POINT (3373817.2579136 8382674.915006603)
208751.0	POINT (3388185.967183254 8385108.296621313)
105435.0	POINT (3376007.090686988 8401310.652025023)
203528.0	POINT (3375480.806799406 8385827.190678841)
202916.0	POINT (3378063.41898581 8385964.967740845)
216947.0	POINT (3379720.76160963 8383768.062342346)
95247.0	POINT (3376385.35669894 8402880.984992044)
214386.0	POINT (3378376.226754939 8384205.17055989)
306249.0	POINT (3391935.188107732 8369785.879010127)
191593.0	POINT (3392349.049239311 8387756.303993945)
195347.0	POINT (3385534.640514205 8387185.612808257)
276956.0	POINT (3392778.742473773 8374376.256807985)
220688.0	POINT (3371643.263766418 8383127.212035716)
128296.0	POINT (3368878.418668146 8397689.618802618)
165916.0	POINT (3372644.386173994 8391787.29150882)
321806.0	POINT (3355085.96289117 8367242.020555188)
286421.0	POINT (3383794.414685217 8372835.368702506)
123071.0	POINT (3356060.373563542 8398418.97659458)
323723.0	POINT (3355734.398925041 8366999.263046953)
274994.0	POINT (3387729.700772956 8374619.968210399)
321247.0	POINT (3362955.194757719 8367328.753663471)
200977.0	POINT (3375195.075392474 8386273.585217842)
221363.0	POINT (3375440.62046323 8383107.954175244)
203491.0	POINT (3371860.696958809 8385893.856677515)
300383.0	POINT (3378620.016439777 8370651.93207519)
103491.0	POINT (3372701.369407948 8401583.005318673)
322215.0	POINT (3396042.353849231 8367275.596950298)
217470.0	POINT (3368283.073871665 8383629.565671173)
215671.0	POINT (3379535.08911474 8384014.328503579)
203492.0	POINT (3371891.866416231 8385838.30163674)
338129.0	POINT (3394873.940766925 8364738.976392317)
102854.0	POINT (3372705.61189393 8401621.656502318)
341093.0	POINT (3372786.875122209 8364228.066974637)
143579.0	POINT (3368467.790198921 8395257.530104592)
192224.0	POINT (3391705.093859472 8387656.90322484)
146830.0	POINT (3375012.296848122 8394801.745278973)
327201.0	POINT (3385040.182535083 8366417.493239059)
290200.0	POINT (3379527.526324571 8372310.610258302)
212453.0	POINT (3376202.041438796 8384458.846954047)
150551.0	POINT (3364960.826601961 8394132.108341688)
234086.0	POINT (3373729.407933314 8381114.700971751)
300936.0	POINT (3370193.155477013 8370602.131145312)
325751.0	POINT (3367401.631393732 8366680.669063263)
234871.0	POINT (3388508.881893855 8380951.665114443)
194608.0	POINT (3375360.581749349 8387242.861616911)
221428.0	POINT (3381926.205316336 8383081.075645439)
264169.0	POINT (3388091.131014365 8376396.455553554)
200465.0	POINT (3387720.970653211 8386363.647424825)
306931.0	POINT (3396404.340910731 8369632.352763525)
246798.0	POINT (3370906.173146114 8379032.041483878)
203493.0	POINT (3372052.908616622 8385836.079443816)
104032.0	POINT (3363163.373148207 8401448.308083078)
211073.0	POINT (3365623.470665268 8384643.417819391)
177948.0	POINT (3365559.27164626 8389849.464324296)
326407.0	POINT (3369325.952153446 8366561.557226874)
283872.0	POINT (3383753.622281204 8373249.27029507)
200340.0	POINT (3375203.621267331 8386411.649799543)
208009.0	POINT (3377756.177191221 8385213.891785359)
204807.0	POINT (3376041.79024131 8385664.839272715)
88786.0	POINT (3367351.144386773 8403817.76587989)
219992.0	POINT (3365726.9930161 8383316.543783973)
162756.0	POINT (3375162.626562408 8392242.598126486)
189532.0	POINT (3377282.984819328 8388020.327635986)
134116.0	POINT (3377648.373336927 8396795.066711819)
180578.0	POINT (3373674.091463831 8389461.367151165)
169107.0	POINT (3373232.153085382 8391220.196374197)
99142.0	POINT (3383762.083007783 8402219.579193428)
114411.0	POINT (3381795.550743187 8399882.869742654)
211730.0	POINT (3367612.109622637 8384577.694292978)
178737.0	POINT (3380751.238955797 8389765.248761693)
218923.0	POINT (3386210.356213059 8383498.226255856)
267993.0	POINT (3388331.0622432 8375759.599789502)
191452.0	POINT (3378271.697753084 8387753.858945476)
140540.0	POINT (3383043.853003901 8395753.729833938)
111745.0	POINT (3370015.419460692 8400246.676271282)
222072.0	POINT (3382607.140062538 8382951.587213761)
64055.0	POINT (3378521.376238985 8407813.268487604)
246190.0	POINT (3373787.945343208 8379139.845581841)
332605.0	POINT (3352076.036991212 8365557.274829643)
177402.0	POINT (3374608.807130862 8389976.644931015)
202952.0	POINT (3381618.963521747 8385980.523377415)
188864.0	POINT (3374227.193741822 8388179.716048594)
157564.0	POINT (3365486.132336308 8393051.236861417)
124453.0	POINT (3366817.007565902 8398315.446985522)
270407.0	POINT (3374948.578718184 8375330.462463886)
157665.0	POINT (3375652.238815228 8393061.746904353)
357153.0	POINT (3386312.193253592 8361724.762451168)
323879.0	POINT (3371300.759920118 8366951.652303359)
306173.0	POINT (3384351.857020722 8369751.633208599)
231074.0	POINT (3391036.96535202 8381606.747400731)
218791.0	POINT (3373044.825559095 8383482.258552224)
353249.0	POINT (3378163.444312762 8362383.219786653)
83680.0	POINT (3366296.948808961 8404688.818232942)
273645.0	POINT (3380190.73445487 8374828.893778978)
330743.0	POINT (3357060.269720135 8365916.615733533)
158838.0	POINT (3365549.995025739 8392914.939759817)
222211.0	POINT (3396486.869251628 8382920.454126765)
183026.0	POINT (3363688.733139674 8389038.954898059)
101612.0	POINT (3375877.781231773 8401899.627009576)
185666.0	POINT (3372931.945012818 8388675.991391243)
214296.0	POINT (3369459.090264435 8384183.175754055)
60204.0	POINT (3375585.544291535 8408400.606895879)
106633.0	POINT (3368457.483394434 8401089.280242592)
181749.0	POINT (3363470.831915616 8389317.388549216)
176811.0	POINT (3379230.047249324 8390028.326922199)
225895.0	POINT (3382729.665596664 8382344.985874099)
162082.0	POINT (3371471.078741032 8392338.861199033)
229663.0	POINT (3377316.465202588 8381795.019224776)
274240.0	POINT (3375983.958385481 8374756.457415401)
215660.0	POINT (3378377.339949847 8383974.117290832)
211846.0	POINT (3379227.820859508 8384611.753034644)
212432.0	POINT (3374152.573626608 8384462.429926369)
328224.0	POINT (3359882.032629895 8366309.962942036)
83662.0	POINT (3364524.75204448 8404639.234833058)
221404.0	POINT (3379477.176518885 8383056.640703402)
209249.0	POINT (3374326.42367988 8384918.371047993)
326360.0	POINT (3364657.212709576 8366603.668770154)
178654.0	POINT (3372441.960240454 8389809.121739365)
151833.0	POINT (3365707.454553034 8393942.087867783)
328819.0	POINT (3355694.505860063 8366207.029587714)
312315.0	POINT (3361509.471498904 8368809.272276399)
224718.0	POINT (3392439.980843664 8382570.653753947)
332095.0	POINT (3364867.705432279 8365648.97483309)
178742.0	POINT (3381184.709160393 8389806.968074178)
173643.0	POINT (3380905.405585762 8390588.659441166)
177406.0	POINT (3375068.120711845 8389981.016841061)
223964.0	POINT (3380693.075657316 8382679.825924753)
274802.0	POINT (3368486.603192865 8374684.668198334)
143017.0	POINT (3375959.380233032 8395377.676728999)
352596.0	POINT (3376491.984652058 8362488.399074393)
299700.0	POINT (3374049.088378562 8370725.806698137)
187554.0	POINT (3370658.615151798 8388370.073944137)
204779.0	POINT (3373222.071992296 8385626.209675677)
212480.0	POINT (3378951.74852234 8384513.993451528)
92668.0	POINT (3373304.941160077 8403222.839472458)
243865.0	POINT (3396087.157740149 8379609.904240322)
102774.0	POINT (3364700.896503779 8401659.412557432)
217582.0	POINT (3379505.062051328 8383706.304512647)
244962.0	POINT (3378395.038557765 8379331.620055808)
310418.0	POINT (3362903.930729582 8369075.372603617)
313089.0	POINT (3375246.578590536 8368690.1268798)
194011.0	POINT (3379370.309807723 8387358.438598949)
194497.0	POINT (3364186.715315764 8387220.842184776)
168483.0	POINT (3374523.564687198 8391410.065639263)
209854.0	POINT (3371121.535539941 8384902.817653235)
179274.0	POINT (3370680.7103564 8389688.145824501)
241251.0	POINT (3389499.559360589 8379974.049088378)
299711.0	POINT (3375169.112225185 8370809.384794043)
196515.0	POINT (3374961.390055365 8386972.596365313)
176160.0	POINT (3377836.83929425 8390122.71328466)
218364.0	POINT (3394063.401401881 8383573.660169557)
74863.0	POINT (3376463.672008992 8406109.045800224)
65334.0	POINT (3379066.859933477 8407548.975253038)
91400.0	POINT (3373961.295750078 8403492.540013993)
296517.0	POINT (3374267.111130108 8371311.000919798)
272276.0	POINT (3370709.517591964 8375025.878417579)
210508.0	POINT (3372780.262744456 8384771.437215422)
236822.0	POINT (3392482.118577118 8380663.122279619)
198422.0	POINT (3374501.848236031 8386627.711181904)
179304.0	POINT (3373748.675522663 8389645.902209308)
206843.0	POINT (3388549.552291705 8385352.308152656)
325080.0	POINT (3364034.222006987 8366816.225356581)
287545.0	POINT (3368847.278343035 8372707.952639834)
200877.0	POINT (3365239.338895387 8386231.952530195)
239991.0	POINT (3390887.424325195 8380182.768079959)
219994.0	POINT (3365936.273658791 8383314.322351286)
315051.0	POINT (3380308.272797883 8368320.390943496)
330927.0	POINT (3375377.715499907 8365896.069223374)
164701.0	POINT (3378557.677524932 8391949.644427488)
200389.0	POINT (3380167.212279111 8386386.493257678)
